Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:11:21.352,51,0.00177851,0.17920899,0.10114067,0.04264860,0.06585734,0.01482925,0.28819004,0.00085412,0.18117525,0.04539244,0.09861194,0.06989365,0.00945494,0.36179170,0.00065095,0.00130174,0.06660064,0.56612110,0.00084906,0.01147833,0.02013693,0.00006233,0.00517865,0.00084843,0.00074178,0.00189580,0.00225519,0.02138607,0.01741036,0.00076374,0.00165418,0.00624171,0.01447981,0.00153684,0.02495914,0.00464965,0.00727483,0.44158298,0.43243828,0.00363754,0.00274395,0.00000289,0.00020616,0.63726038,0.62367529,0.55059314,0.00031956,0.00000070,0.00000288,0.00000755,0.00000289,0,0.04985478886223334,-0.06311140699659702,0.06273800757026027,0.39663809537887573,0.44275280833244324,0,0.39663809537887573,0.44275280833244324,0
00:00:11:22.353,51,0.00186166,0.18065411,0.09751452,0.04517036,0.06514732,0.01473633,0.29149505,0.00100057,0.18362707,0.04405170,0.09951364,0.07133631,0.01025584,0.33187276,0.00067134,0.00156684,0.05072960,0.56317765,0.00088037,0.00941478,0.01496291,0.00010769,0.00260008,0.00104903,0.00100141,0.00333386,0.00391967,0.02026191,0.02018880,0.00100522,0.00210233,0.00744732,0.01452682,0.00198279,0.02781891,0.00580735,0.00874006,0.48167801,0.47186512,0.00421404,0.00347399,0.00000360,0.00027475,0.58632040,0.60855162,0.52220595,0.00037727,0.00000082,0.00000303,0.00000792,0.00000360,0,0.05015253285483605,-0.06175331330415352,0.06244196743979613,0.39631617069244385,0.44317373633384705,0,0.39631617069244385,0.44317373633384705,0
00:00:11:23.354,51,0.00164955,0.16897167,0.08707884,0.04873317,0.06965854,0.01458023,0.29439786,0.00076484,0.17176025,0.04963819,0.08748902,0.07073779,0.00828548,0.36739993,0.00048035,0.00164848,0.06520559,0.57566118,0.00092637,0.01111930,0.03387289,0.00007417,0.00558186,0.00031574,0.00026923,0.00141564,0.00168293,0.02132451,0.01739989,0.00040889,0.00109266,0.00854679,0.01768111,0.00218109,0.02464074,0.00395658,0.00672466,0.38322836,0.38214073,0.00227480,0.00173539,0.00000241,0.00021735,0.62588859,0.62683201,0.55533111,0.00024991,0.00000063,0.00000283,0.00000729,0.00000241,0,0.034037339910565026,-0.06087515185925455,0.05974316370127169,0.39689186215400696,0.44304248690605164,0,0.39689186215400696,0.44304248690605164,0
00:00:11:24.355,51,0.00293168,0.16277243,0.08423342,0.05461618,0.07213545,0.02220867,0.21465580,0.00119458,0.16259891,0.04700252,0.09185353,0.08377834,0.01421846,0.30801928,0.00073940,0.00082073,0.09068325,0.56033528,0.00109999,0.00995355,0.01663787,0.00007954,0.00354831,0.00112481,0.00117346,0.00164434,0.00208059,0.02832736,0.02877693,0.00062557,0.00176872,0.00701875,0.01311094,0.00152867,0.02019748,0.00517578,0.00888459,0.50059712,0.48221591,0.00312284,0.00246212,0.00000333,0.00034294,0.52537131,0.58923632,0.51577097,0.00037484,0.00000064,0.00000267,0.00000615,0.00000333,0,0.03755912430108977,-0.05858625408318499,0.06382676860405678,0.39604073762893677,0.4438343048095703,0,0.39604073762893677,0.4438343048095703,0
00:00:11:25.356,51,0.00259377,0.17213023,0.07927880,0.05500011,0.06638824,0.02101727,0.22386110,0.00108215,0.17105530,0.05253190,0.08297472,0.07596603,0.01450813,0.31633994,0.00059195,0.00075161,0.09971589,0.60465837,0.00089948,0.00959547,0.01925201,0.00003753,0.00775239,0.00078526,0.00081024,0.00155795,0.00204523,0.02694713,0.02442574,0.00052009,0.00186607,0.00584160,0.01351650,0.00139682,0.02075896,0.00367356,0.00744412,0.40273073,0.39536199,0.00297011,0.00224943,0.00000309,0.00047153,0.51675558,0.53962731,0.46463451,0.00030361,0.00000054,0.00000254,0.00000623,0.00000309,0,0.026869598436666253,-0.060401660139379844,0.0665316386309636,0.39589187502861023,0.4450359046459198,0,0.39589187502861023,0.4450359046459198,0
00:00:11:26.357,51,0.00285358,0.17328542,0.11520951,0.04175900,0.06507225,0.02183177,0.22080624,0.00142626,0.17857437,0.03244018,0.12211604,0.07268377,0.01602993,0.28003114,0.00062094,0.00184419,0.03239452,0.57806343,0.00074032,0.00897271,0.01614541,0.00006152,0.00399222,0.00104332,0.00110536,0.00300091,0.00378471,0.02333343,0.01929963,0.00090134,0.00238560,0.00580929,0.01074916,0.00164200,0.02738390,0.00445932,0.00740870,0.48807114,0.49197868,0.00590868,0.00468714,0.00000349,0.00052995,0.48695409,0.51821840,0.46731904,0.00036401,0.00000075,0.00000223,0.00000675,0.00000349,0,0.03161912763625042,-0.0639083173619769,0.07091230388507216,0.3946218490600586,0.4469808042049408,0,0.3946218490600586,0.4469808042049408,0
00:00:11:27.358,51,0.00267450,0.16832639,0.12413489,0.03473989,0.06772810,0.01819312,0.22041705,0.00110397,0.16267373,0.03011302,0.13011122,0.07857344,0.01479120,0.31357425,0.00047253,0.00333578,0.02360300,0.57765889,0.00075272,0.01219999,0.04001188,0.00015380,0.00217750,0.00037054,0.00036567,0.00249537,0.00276151,0.01600906,0.01650355,0.00064264,0.00120834,0.00657750,0.01020630,0.00224705,0.03311515,0.00318895,0.00513952,0.43333584,0.45785773,0.00440344,0.00382708,0.00000262,0.00046631,0.53025746,0.53600287,0.43526304,0.00025099,0.00000091,0.00000199,0.00000653,0.00000262,0,0.02185124801735408,-0.05912443279063449,0.066296683428849,0.3950594961643219,0.44635915756225586,0,0.3950594961643219,0.44635915756225586,0
00:00:11:28.359,51,0.00227057,0.15987790,0.10973743,0.03950470,0.07442962,0.01781219,0.24253073,0.00108413,0.15862870,0.03686512,0.11381050,0.08124755,0.01307866,0.31280684,0.00045001,0.00152245,0.06364070,0.61020470,0.00090223,0.01285753,0.04395722,0.00009312,0.00398858,0.00028288,0.00028096,0.00116071,0.00140161,0.01904565,0.02031260,0.00033266,0.00105195,0.00580699,0.01415158,0.00145577,0.01982976,0.00241244,0.00484559,0.34732661,0.36854923,0.00186000,0.00149274,0.00000226,0.00038144,0.54249108,0.53645480,0.47531104,0.00021260,0.00000056,0.00000202,0.00000592,0.00000226,0,0.023666142437637424,-0.05547630003367315,0.06702527185139712,0.39541152119636536,0.447467178106308,0,0.39541152119636536,0.447467178106308,0
00:00:11:29.360,51,0.00191868,0.14657913,0.13374881,0.03224397,0.08171183,0.01551912,0.27153164,0.00070591,0.14233281,0.03062088,0.13615903,0.09141763,0.00986618,0.37019369,0.00052968,0.00194520,0.05190913,0.59142131,0.00088010,0.01108143,0.03538718,0.00008670,0.00449067,0.00041562,0.00039929,0.00104886,0.00122868,0.02415697,0.02169653,0.00040579,0.00108160,0.00608576,0.01553387,0.00134548,0.01758138,0.00324257,0.00566837,0.42241558,0.46448249,0.00212290,0.00164161,0.00000228,0.00038673,0.53936028,0.57825023,0.49701244,0.00025641,0.00000052,0.00000254,0.00000638,0.00000228,0,0.022691722746967635,-0.059636526096873956,0.06311236441533982,0.39594101905822754,0.4459190368652344,0,0.39594101905822754,0.4459190368652344,0
00:00:12:00.361,51,0.00192885,0.15208670,0.12135880,0.03689761,0.07699414,0.01604668,0.27196267,0.00082244,0.15814297,0.03432309,0.12343339,0.08313689,0.00972414,0.34924874,0.00068249,0.00148596,0.05425264,0.56863296,0.00088399,0.01331040,0.02210122,0.00007421,0.00430643,0.00100773,0.00105653,0.00149365,0.00169844,0.02348400,0.02433534,0.00069731,0.00153402,0.00572902,0.01285856,0.00118602,0.02206477,0.00423788,0.00770819,0.48402762,0.49960431,0.00337629,0.00270363,0.00000286,0.00029667,0.50013494,0.57628179,0.56632996,0.00033978,0.00000061,0.00000260,0.00000659,0.00000286,0,0.0289339842348737,-0.06216350510452336,0.06098947011276812,0.3958365321159363,0.44588249921798706,0,0.3958365321159363,0.44588249921798706,0
00:00:12:01.362,51,0.00125021,0.14174506,0.10546698,0.04033690,0.08262180,0.01197916,0.35044581,0.00042951,0.14225522,0.03964166,0.10788743,0.09043449,0.00563490,0.45095867,0.00065468,0.00264136,0.03519144,0.54735136,0.00086954,0.01241966,0.02392570,0.00023150,0.00174983,0.00085265,0.00086238,0.00151714,0.00168393,0.02159421,0.02592346,0.00065649,0.00143698,0.00696698,0.01477553,0.00162346,0.02533865,0.00555033,0.00834346,0.52292901,0.54842758,0.00387411,0.00334384,0.00000290,0.00021639,0.57368279,0.63836944,0.60485619,0.00036476,0.00000072,0.00000327,0.00000840,0.00000290,0,0.03871943996728474,-0.0561344592791403,0.061981704215346545,0.3964807987213135,0.4448961019515991,0,0.3964807987213135,0.4448961019515991,0
00:00:12:02.363,51,0.00191451,0.16638546,0.11919841,0.03682872,0.06711014,0.01631988,0.27616391,0.00070630,0.17350192,0.03624943,0.12056661,0.07029820,0.00684718,0.37847427,0.00065411,0.00218991,0.02968279,0.53003931,0.00084557,0.00975009,0.01705201,0.00017316,0.00187109,0.00103161,0.00100576,0.00307772,0.00334029,0.01418683,0.01949705,0.00115376,0.00200101,0.00709421,0.01272192,0.00185595,0.02777106,0.00611928,0.00991224,0.50443375,0.49575752,0.00496095,0.00429925,0.00000310,0.00013251,0.62401938,0.66986370,0.64888078,0.00038497,0.00000089,0.00000270,0.00000853,0.00000310,0,0.05373334911591718,-0.050297509712463155,0.056807367640275344,0.3966902196407318,0.44239509105682373,0,0.3966902196407318,0.44239509105682373,0
00:00:12:03.364,51,0.00169650,0.20403276,0.12796336,0.03495394,0.05899452,0.01445190,0.32422164,0.00054958,0.20515209,0.03651643,0.12737058,0.06674912,0.00490196,0.44056267,0.00106259,0.00135577,0.06244880,0.60055190,0.00068716,0.01016986,0.01118489,0.00008673,0.00250099,0.00406853,0.00517669,0.00866889,0.01198712,0.03132764,0.03551116,0.00154906,0.00704886,0.00620469,0.00878446,0.00225771,0.03995875,0.00657029,0.01324091,0.67638779,0.66036958,0.01234530,0.01063909,0.00000636,0.00016133,0.60649472,0.70025480,0.68449104,0.00074146,0.00000117,0.00000499,0.00001332,0.00000636,0,0.059819501326106445,-0.04763698983622937,0.055769367413692296,0.3969299793243408,0.4399007260799408,0,0.3969299793243408,0.4399007260799408,0
00:00:12:04.365,51,0.00168032,0.20772505,0.12192476,0.03757262,0.05791220,0.01344563,0.32183275,0.00068485,0.21436125,0.03967969,0.11796789,0.05888073,0.00505534,0.40893242,0.00060915,0.00132520,0.09333182,0.62878764,0.00077861,0.01119365,0.02666350,0.00017875,0.00230811,0.00071372,0.00076531,0.00255130,0.00376527,0.02567626,0.02642701,0.00044157,0.00298251,0.00872408,0.01420224,0.00250599,0.02618578,0.00498326,0.00983696,0.53479570,0.53147650,0.00404225,0.00307276,0.00000397,0.00008676,0.71278334,0.76354629,0.76095718,0.00038407,0.00000087,0.00000476,0.00001306,0.00000397,0,0.0848908701646167,-0.04840347012239194,0.05810876931823447,0.39729011058807373,0.43654489517211914,0,0.39729011058807373,0.43654489517211914,0
00:00:12:05.366,51,0.00151371,0.26116097,0.14184071,0.03184165,0.04516680,0.00993184,0.35407838,0.00076119,0.25953230,0.03508791,0.13538940,0.04837624,0.00468534,0.40547258,0.00076294,0.00152445,0.06439427,0.61411172,0.00081273,0.01123298,0.01561722,0.00019822,0.00149119,0.00168531,0.00230042,0.00971839,0.01413889,0.02360848,0.03257274,0.00100869,0.00663701,0.00968985,0.00984911,0.00412876,0.04855655,0.00691469,0.01707138,0.58326912,0.54671943,0.00946831,0.00907769,0.00000584,0.00007522,0.72244114,0.80136442,0.77580369,0.00052854,0.00000149,0.00000559,0.00001401,0.00000584,0,0.09869522720919524,-0.048582104573972176,0.057205532362255916,0.39701443910598755,0.4353492259979248,0,0.39701443910598755,0.4353492259979248,0
00:00:12:06.367,51,0.00125376,0.32698780,0.11590613,0.03892479,0.03819589,0.00858663,0.40465522,0.00050913,0.31049260,0.05646593,0.09205355,0.03850781,0.00351507,0.51802593,0.00104249,0.00141087,0.10193091,0.60878527,0.00069618,0.01134276,0.01892460,0.00008531,0.00418905,0.00159756,0.00218099,0.00373314,0.00693181,0.04542095,0.03739599,0.00045079,0.00811408,0.00977045,0.01505128,0.00337498,0.03727666,0.00640150,0.01923216,0.74735671,0.71074367,0.01141487,0.00953169,0.00000606,0.00004115,0.83830416,0.87751144,0.86458516,0.00063034,0.00000118,0.00000931,0.00001871,0.00000606,0,0.10498674796327474,-0.04526630318186078,0.05808787626104501,0.39797526597976685,0.43276864290237427,0,0.39797526597976685,0.43276864290237427,0
00:00:12:07.368,51,0.00243255,0.32489100,0.07564594,0.06639135,0.03690770,0.01360159,0.25324929,0.00054221,0.30556425,0.08270333,0.05455645,0.03953056,0.00371040,0.53997231,0.00082196,0.00151077,0.08186245,0.66024929,0.00082770,0.01336900,0.02172345,0.00003714,0.00834780,0.00176724,0.00173560,0.00708642,0.01083464,0.02969052,0.02922423,0.00108211,0.00564761,0.00762822,0.01012475,0.00285980,0.03097087,0.00538668,0.01371663,0.62479329,0.55602932,0.00652506,0.00477899,0.00000469,0.00002456,0.88971096,0.89077121,0.89927989,0.00053766,0.00000148,0.00000695,0.00001434,0.00000469,0,0.1323920533665552,-0.06130966685913814,0.0640761094962456,0.39799511432647705,0.43052059412002563,0,0.39799511432647705,0.43052059412002563,0
00:00:12:08.369,51,0.00172910,0.26806745,0.09876582,0.04794184,0.04723517,0.01172639,0.31455329,0.00084927,0.26968241,0.05851774,0.08483960,0.04737733,0.00326578,0.46898615,0.00082890,0.00076919,0.16963062,0.65896499,0.00079660,0.01071690,0.01701830,0.00006401,0.00482303,0.00295241,0.00299636,0.01955548,0.02874291,0.03277589,0.03647666,0.00166824,0.00814529,0.00978453,0.00814908,0.00599833,0.06892590,0.00785947,0.01690824,0.64263278,0.58107615,0.01360604,0.01078866,0.00000756,0.00002252,0.90242493,0.91058987,0.91090780,0.00082220,0.00000226,0.00000891,0.00002238,0.00000756,0,0.13975847737350577,-0.07328148379954753,0.05686306570843041,0.3969884514808655,0.4292772114276886,0,0.3969884514808655,0.4292772114276886,0
00:00:12:09.370,51,0.00159691,0.27277392,0.11377467,0.03942396,0.04198711,0.00978067,0.29650813,0.00056680,0.26139107,0.03942251,0.11403711,0.04565628,0.00352157,0.53255224,0.00069248,0.00056729,0.16514611,0.56834829,0.00087497,0.00896305,0.01640447,0.00006992,0.00499868,0.00159116,0.00162705,0.01004519,0.01636573,0.03193556,0.02867186,0.00090126,0.00720397,0.01747428,0.00988266,0.00826721,0.07363571,0.01021410,0.02259142,0.61399722,0.57614899,0.01403900,0.01020942,0.00000726,0.00003288,0.86402035,0.87035131,0.87549996,0.00060933,0.00000219,0.00000955,0.00001579,0.00000726,0,0.1526484089072607,-0.0638901387629526,0.0610723243292132,0.3958296775817871,0.43081992864608765,0,0.3958296775817871,0.43081992864608765,0
00:00:12:10.371,51,0.00171727,0.29771549,0.07780719,0.06074081,0.04081712,0.01167098,0.30154452,0.00059562,0.28859276,0.06332179,0.07210565,0.04343203,0.00353265,0.53939050,0.00084107,0.00044204,0.21484812,0.61706257,0.00084606,0.00755932,0.01403734,0.00003322,0.00799662,0.00235201,0.00229673,0.01016654,0.01728744,0.04397316,0.03326706,0.00101735,0.00819226,0.01242991,0.00980525,0.00551520,0.04653014,0.00843116,0.01777800,0.66171658,0.62021899,0.01257066,0.00838217,0.00000686,0.00003253,0.86800230,0.86578840,0.88689274,0.00074577,0.00000159,0.00000917,0.00001616,0.00000686,0,0.15538585671579713,-0.06563127034690368,0.06302690099690851,0.3964053988456726,0.43120813369750977,0,0.3964053988456726,0.43120813369750977,0
00:00:12:11.372,51,0.00241072,0.30224070,0.11781889,0.04106111,0.04336361,0.01278417,0.24558133,0.00058485,0.26564115,0.04127895,0.10975729,0.05328816,0.00427660,0.55863577,0.00086465,0.00076577,0.16100854,0.61040831,0.00082870,0.00564358,0.01685482,0.00004663,0.00586266,0.00128421,0.00111201,0.01180399,0.01925737,0.03752094,0.02576803,0.00104801,0.00641870,0.01381239,0.01500508,0.00451186,0.02913634,0.00732747,0.01346807,0.69622910,0.66821694,0.00631560,0.00391091,0.00000636,0.00006473,0.81758779,0.83279741,0.81292361,0.00063705,0.00000151,0.00000895,0.00001610,0.00000636,0,0.12944975481124335,-0.06871796606117861,0.06629386287061512,0.3961649537086487,0.430788516998291,0,0.3961649537086487,0.430788516998291,0
00:00:12:12.373,51,0.00166725,0.35357061,0.10806284,0.03980509,0.03274466,0.00810594,0.30887341,0.00044544,0.30236390,0.04830023,0.09214582,0.04484801,0.00477826,0.59056264,0.00087789,0.00109059,0.14058560,0.56091511,0.00086103,0.00574731,0.02070447,0.00013295,0.00223989,0.00076662,0.00080841,0.01251051,0.02079492,0.03033231,0.02756645,0.00066024,0.00689544,0.02017471,0.01678399,0.00689838,0.04411178,0.00709907,0.01532170,0.69482422,0.69480658,0.00579169,0.00429525,0.00000691,0.00013309,0.76620018,0.77421379,0.67320943,0.00051057,0.00000196,0.00001128,0.00001675,0.00000691,0,0.1148144481175714,-0.06292976831028406,0.06610461688753351,0.3977675437927246,0.43203532695770264,0,0.3977675437927246,0.43203532695770264,0
00:00:12:13.374,51,0.00148260,0.34389928,0.13612004,0.03136356,0.03404146,0.00674245,0.32985300,0.00040682,0.28761858,0.03760975,0.11972689,0.04759863,0.00438353,0.59463763,0.00086193,0.00130837,0.14623964,0.57105291,0.00076719,0.00632669,0.02338966,0.00011578,0.00265249,0.00061336,0.00073342,0.01086690,0.01947636,0.03492963,0.02927510,0.00044182,0.00780131,0.02197454,0.01817279,0.00740419,0.04977891,0.00576910,0.01506365,0.70394832,0.70824325,0.00589093,0.00436039,0.00000756,0.00024655,0.70762771,0.73602045,0.57644796,0.00046806,0.00000187,0.00001288,0.00001720,0.00000756,0,0.10608482782131114,-0.06513417451061732,0.06316081703715273,0.39752042293548584,0.43215492367744446,0,0.39752042293548584,0.43215492367744446,0
00:00:12:14.375,51,0.00157337,0.26154375,0.11650299,0.03588728,0.04480542,0.00866573,0.30014375,0.00042652,0.23329064,0.03749284,0.11459719,0.05755756,0.00404393,0.55728757,0.00082356,0.00131962,0.10482298,0.49282843,0.00074729,0.00586682,0.01884472,0.00015206,0.00208627,0.00068896,0.00073246,0.00668412,0.01103902,0.03656603,0.03421408,0.00044360,0.00480781,0.02707401,0.01758328,0.00812709,0.04875198,0.00873498,0.01833568,0.76992494,0.75988603,0.00809599,0.00552792,0.00000768,0.00035401,0.59987569,0.68317354,0.57854295,0.00054088,0.00000159,0.00000990,0.00001537,0.00000768,0,0.1303353678627667,-0.05716353589493806,0.06591025542074246,0.3967428505420685,0.4324989318847656,0,0.3967428505420685,0.4324989318847656,0
00:00:12:15.376,51,0.00123199,0.25566944,0.16022240,0.02368965,0.04121862,0.00509732,0.32811549,0.00046515,0.21503995,0.02531801,0.16007173,0.05449427,0.00419541,0.52911347,0.00063636,0.00170136,0.05742287,0.43563658,0.00062973,0.00581670,0.01882905,0.00015709,0.00213163,0.00055820,0.00071525,0.01741000,0.02630895,0.01907566,0.02929134,0.00060785,0.00633764,0.03962945,0.01297433,0.01811496,0.12916608,0.00852241,0.02744342,0.69246256,0.65019286,0.01682487,0.01469775,0.00000852,0.00044494,0.60046065,0.69948161,0.53676987,0.00044094,0.00000269,0.00000895,0.00001455,0.00000852,0,0.13412781380810246,-0.06190351072583933,0.06488319124513822,0.3958205580711365,0.4315932095050812,0,0.3958205580711365,0.4315932095050812,0
00:00:12:16.377,51,0.00135041,0.21562482,0.12836474,0.02968108,0.04869425,0.00605392,0.29633242,0.00040753,0.18488570,0.03095783,0.12976111,0.06462511,0.00456773,0.53486609,0.00050120,0.00196312,0.03849684,0.39227474,0.00080757,0.00377291,0.01656215,0.00013523,0.00232088,0.00024582,0.00033765,0.01425313,0.02205897,0.01404147,0.02541735,0.00036929,0.00569941,0.05844503,0.01961788,0.02327598,0.09679443,0.00765439,0.03519231,0.59847701,0.55792987,0.00887611,0.00808905,0.00000647,0.00039480,0.62235701,0.67521048,0.52416778,0.00033767,0.00000225,0.00000739,0.00001032,0.00000647,0,0.12837365105929008,-0.057552952270805126,0.06707607376305384,0.39597851037979126,0.4313775300979614,0,0.39597851037979126,0.4313775300979614,0
00:00:12:17.378,51,0.00123248,0.24887189,0.12034205,0.03176539,0.04137167,0.00589367,0.32914755,0.00043800,0.22088723,0.03332531,0.12145710,0.05168045,0.00353130,0.52313828,0.00058576,0.00150582,0.05194003,0.40254313,0.00066402,0.00392446,0.01433640,0.00014734,0.00213129,0.00040395,0.00061437,0.01564377,0.02611270,0.01880252,0.03157045,0.00038009,0.00829822,0.05294221,0.01815978,0.02302754,0.12667687,0.00821551,0.03639908,0.65330911,0.62404221,0.01498672,0.01373772,0.00000834,0.00042329,0.60099602,0.66754299,0.52443779,0.00042685,0.00000225,0.00000907,0.00001381,0.00000834,0,0.14221792869410638,-0.05954804620484015,0.06562226779481899,0.3965577483177185,0.43192389607429504,0,0.3965577483177185,0.43192389607429504,0
00:00:12:18.379,51,0.00129475,0.19010688,0.18141206,0.02277059,0.05422123,0.00569200,0.30987912,0.00052447,0.17182998,0.02031616,0.18353456,0.06876114,0.00368253,0.48783615,0.00046159,0.00149942,0.03836015,0.41228667,0.00062960,0.00389505,0.01137350,0.00024537,0.00109840,0.00066160,0.00095371,0.04382061,0.05586818,0.01071362,0.03513122,0.00099901,0.00577843,0.04480151,0.00983241,0.03484099,0.19602075,0.00913654,0.03931972,0.61051273,0.52767491,0.03077042,0.03372811,0.00000866,0.00062215,0.55941367,0.60026670,0.47582445,0.00046034,0.00000327,0.00000573,0.00001245,0.00000866,0,0.142469082025253,-0.06375692646124291,0.060962044238185756,0.3953103721141815,0.43117600679397583,0,0.3953103721141815,0.43117600679397583,0
